rated_at,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres,rating
2024-11-01T10:47:37.916466,movie,Tully,2018,,,tt5610554,400579,,https://www.themoviedb.org/movie/400579,2018-05-04,,,,,,,,,,,6.786
2024-11-01T10:47:38.122347,movie,633 Squadron,1964,,,tt0057811,15925,,https://www.themoviedb.org/movie/15925,1964-04-06,,,,,,,,,,,6.1
2024-11-01T10:47:38.329218,movie,Waterloo,1970,,,tt0066549,33157,,https://www.themoviedb.org/movie/33157,1970-10-26,,,,,,,,,,,7.13
2024-11-01T10:47:38.541111,movie,Julie & Julia,2009,,,tt1135503,24803,,https://www.themoviedb.org/movie/24803,2009-08-06,,,,,,,,,,,6.7
2024-11-01T10:47:38.754974,movie,Kolya,1996,,,tt0116790,784,,https://www.themoviedb.org/movie/784,1996-05-15,,,,,,,,,,,7.3
2024-11-01T10:47:38.964467,movie,Sunshine,1999,,,tt0145503,17771,,https://www.themoviedb.org/movie/17771,1999-09-13,,,,,,,,,,,6.6
2024-11-01T10:47:39.175363,movie,King of Comedy,1999,,,tt0188766,53168,,https://www.themoviedb.org/movie/53168,1999-02-08,,,,,,,,,,,7.327
2024-11-01T10:47:39.385224,movie,McCabe & Mrs. Miller,1971,,,tt0067411,29005,,https://www.themoviedb.org/movie/29005,1971-06-24,,,,,,,,,,,7.1
2024-11-01T10:47:39.602118,movie,The Banquet,2006,,,tt0465676,14449,,https://www.themoviedb.org/movie/14449,2006-09-14,,,,,,,,,,,6.2
2024-11-01T10:47:39.815824,movie,Severance,2006,,,tt0464196,5072,,https://www.themoviedb.org/movie/5072,2006-05-19,,,,,,,,,,,6.2
2024-11-01T10:47:40.027718,movie,Martin Eden,2019,,,tt4516162,582873,,https://www.themoviedb.org/movie/582873,2019-09-04,,,,,,,,,,,7.0
2024-11-01T10:47:40.239582,movie,Written on the Wind,1956,,,tt0049966,69605,,https://www.themoviedb.org/movie/69605,1956-10-04,,,,,,,,,,,6.914
2024-11-01T10:47:41.106014,movie,Hampstead,2017,,,tt5153236,441728,,https://www.themoviedb.org/movie/441728,2017-06-23,,,,,,,,,,,6.0
2024-11-01T10:47:41.311893,movie,Leviathan,2014,,,tt2802154,265180,,https://www.themoviedb.org/movie/265180,2014-09-24,,,,,,,,,,,7.4
2024-11-01T10:47:41.521783,movie,Gol Maal,1979,,,tt0079221,30066,,https://www.themoviedb.org/movie/30066,1979-04-19,,,,,,,,,,,7.387
2024-11-01T10:47:41.727455,movie,The Ottoman Lieutenant,2017,,,tt4943322,433356,,https://www.themoviedb.org/movie/433356,2017-03-28,,,,,,,,,,,6.2
2024-11-01T10:47:41.936328,movie,Mondays in the Sun,2002,,,tt0319769,54580,,https://www.themoviedb.org/movie/54580,2002-09-27,,,,,,,,,,,7.2
2024-11-01T10:47:42.143483,movie,Man with a Movie Camera,1929,,,tt0019760,26317,,https://www.themoviedb.org/movie/26317,1929-05-12,,,,,,,,,,,7.8
2024-11-01T10:47:42.374778,movie,Hamilton: In the Interest of the Nation,2012,,,tt1856014,82450,,https://www.themoviedb.org/movie/82450,2012-03-02,,,,,,,,,,,6.1
2024-11-01T10:47:42.581666,movie,Koyaanisqatsi,1983,,,tt0085809,11314,,https://www.themoviedb.org/movie/11314,1983-04-27,,,,,,,,,,,7.867
2024-11-01T10:47:42.801108,movie,Ek Tha Tiger,2012,,,tt2016894,85985,,https://www.themoviedb.org/movie/85985,2012-08-15,,,,,,,,,,,6.1
2024-11-01T10:47:43.011676,movie,The Inventor: Out for Blood in Silicon Valley,2019,,,tt8488126,566228,,https://www.themoviedb.org/movie/566228,2019-01-24,,,,,,,,,,,7.1
2024-11-01T10:47:43.217559,movie,The Philadelphia Experiment,1984,,,tt0087910,10606,,https://www.themoviedb.org/movie/10606,1984-10-05,,,,,,,,,,,6.101
2024-11-01T10:47:43.422446,movie,Amazing Grace,2018,,,tt4935462,356199,,https://www.themoviedb.org/movie/356199,2018-12-07,,,,,,,,,,,7.2
2024-11-01T10:47:43.630310,movie,Lunana: A Yak in the Classroom,2019,,,tt10189300,627087,,https://www.themoviedb.org/movie/627087,2019-11-16,,,,,,,,,,,7.48
2024-11-01T10:47:43.837191,movie,The Cameraman,1928,,,tt0018742,31411,,https://www.themoviedb.org/movie/31411,1928-09-10,,,,,,,,,,,7.87
2024-11-01T10:47:44.058080,movie,The Plague Dogs,1982,,,tt0084509,30060,,https://www.themoviedb.org/movie/30060,1982-10-01,,,,,,,,,,,7.9
2024-11-01T10:47:44.266058,movie,The Sweet Hereafter,1997,,,tt0120255,10217,,https://www.themoviedb.org/movie/10217,1997-09-25,,,,,,,,,,,6.9
2024-11-01T10:47:44.476937,movie,Indemnity,2022,,,tt7914022,854467,,https://www.themoviedb.org/movie/854467,2022-02-11,,,,,,,,,,,6.7
2024-11-01T10:47:44.687800,movie,Without a Clue,1988,,,tt0096454,12582,,https://www.themoviedb.org/movie/12582,1988-05-05,,,,,,,,,,,6.6
2024-11-01T10:47:44.904960,movie,Uncle Boonmee Who Can Recall His Past Lives,2010,,,tt1588895,38368,,https://www.themoviedb.org/movie/38368,2010-06-25,,,,,,,,,,,6.6
2024-11-01T10:47:45.114836,movie,Bully,2001,,,tt0242193,9517,,https://www.themoviedb.org/movie/9517,2001-06-15,,,,,,,,,,,6.649
2024-11-01T10:47:45.969362,movie,Monster High: Escape from Skull Shores,2012,,,tt2395337,167666,,https://www.themoviedb.org/movie/167666,2012-02-16,,,,,,,,,,,7.7
2024-11-01T10:47:46.180502,movie,The Yakuza,1974,,,tt0073918,28415,,https://www.themoviedb.org/movie/28415,1974-12-21,,,,,,,,,,,7.1
2024-11-01T10:47:46.386413,movie,Silmido,2003,,,tt0387596,19644,,https://www.themoviedb.org/movie/19644,2003-12-24,,,,,,,,,,,7.1
2024-11-01T10:47:46.594301,movie,Blow the Man Down,2019,,,tt8299768,586451,,https://www.themoviedb.org/movie/586451,2019-04-26,,,,,,,,,,,6.2
2024-11-01T10:47:46.846150,movie,Broken Flowers,2005,,,tt0412019,308,,https://www.themoviedb.org/movie/308,2005-07-31,,,,,,,,,,,6.899
2024-11-01T10:47:47.085003,movie,Ebola Syndrome,1996,,,tt0116163,24922,,https://www.themoviedb.org/movie/24922,1996-06-15,,,,,,,,,,,6.41
2024-11-01T10:47:47.286884,movie,El Topo,1970,,,tt0067866,13041,,https://www.themoviedb.org/movie/13041,1970-12-18,,,,,,,,,,,7.1
2024-11-01T10:47:47.490424,movie,Prisoner's Daughter,2023,,,tt4671326,865382,,https://www.themoviedb.org/movie/865382,2023-06-30,,,,,,,,,,,6.2
2024-11-01T10:47:47.703989,movie,"My Tomorrow, Your Yesterday",2016,,,tt5338222,428099,,https://www.themoviedb.org/movie/428099,2016-12-17,,,,,,,,,,,7.533
2024-11-01T10:47:47.916415,movie,One Fine Morning,2022,,,tt13482828,747779,,https://www.themoviedb.org/movie/747779,2022-10-05,,,,,,,,,,,6.6
2024-11-01T10:47:48.371150,movie,Lucid Dream,2017,,,tt6830780,436994,,https://www.themoviedb.org/movie/436994,2017-02-22,,,,,,,,,,,6.4
2024-11-01T10:47:48.599001,movie,Royal Tramp 2,1992,,,tt0104771,51731,,https://www.themoviedb.org/movie/51731,1992-09-24,,,,,,,,,,,7.0
2024-11-01T10:47:48.805426,movie,Puff: Wonders of the Reef,2021,,,tt15753666,890601,,https://www.themoviedb.org/movie/890601,2021-10-01,,,,,,,,,,,7.7
2024-11-01T10:47:49.013298,movie,Ray Donovan: The Movie,2022,,,tt14124268,800425,,https://www.themoviedb.org/movie/800425,2022-01-14,,,,,,,,,,,6.8
2024-11-01T10:47:49.217186,movie,One Fine Day,1996,,,tt0117247,7300,,https://www.themoviedb.org/movie/7300,1996-12-20,,,,,,,,,,,6.4
2024-11-01T10:47:49.426067,movie,East Is East,1999,,,tt0166175,10557,,https://www.themoviedb.org/movie/10557,1999-05-14,,,,,,,,,,,6.536
2024-11-01T10:47:49.631930,movie,Windstorm 2,2015,,,tt3849938,334354,,https://www.themoviedb.org/movie/334354,2015-05-14,,,,,,,,,,,7.3
2024-11-01T10:47:49.840822,movie,Mr. Morgan's Last Love,2013,,,tt1838603,201749,,https://www.themoviedb.org/movie/201749,2013-08-22,,,,,,,,,,,6.7
2024-11-01T10:47:50.051691,movie,Days of Wine and Roses,1963,,,tt0055895,32488,,https://www.themoviedb.org/movie/32488,1963-02-04,,,,,,,,,,,7.476
2024-11-01T10:47:50.308552,movie,The Trial,1962,,,tt0057427,3009,,https://www.themoviedb.org/movie/3009,1962-12-21,,,,,,,,,,,7.4
2024-11-01T10:47:51.169045,movie,The Fourth Protocol,1987,,,tt0093044,4918,,https://www.themoviedb.org/movie/4918,1987-03-20,,,,,,,,,,,6.2
2024-11-01T10:47:51.379053,movie,Mean Dreams,2016,,,tt5160928,393732,,https://www.themoviedb.org/movie/393732,2016-10-21,,,,,,,,,,,6.4
2024-11-01T10:47:51.582661,movie,The Lookout,2007,,,tt0427470,8270,,https://www.themoviedb.org/movie/8270,2007-03-09,,,,,,,,,,,6.7
2024-11-01T10:47:51.797538,movie,Filth,2013,,,tt1450321,85889,,https://www.themoviedb.org/movie/85889,2013-09-23,,,,,,,,,,,6.873
2024-11-01T10:47:52.007415,movie,Blindness,2008,,,tt0861689,8338,,https://www.themoviedb.org/movie/8338,2008-05-14,,,,,,,,,,,6.52
2024-11-01T10:47:52.297260,movie,CSI: Immortality,2015,,,tt4688366,369892,,https://www.themoviedb.org/movie/369892,2015-09-27,,,,,,,,,,,7.1
2024-11-01T10:47:52.508146,movie,The Roaring Twenties,1939,,,tt0031867,37698,,https://www.themoviedb.org/movie/37698,1939-10-28,,,,,,,,,,,7.5
2024-11-01T10:47:52.713012,movie,Ulzana's Raid,1972,,,tt0069436,42491,,https://www.themoviedb.org/movie/42491,1972-10-27,,,,,,,,,,,7.0
2024-11-01T10:47:53.104696,movie,Meet the Feebles,1989,,,tt0097858,8216,,https://www.themoviedb.org/movie/8216,1989-08-12,,,,,,,,,,,6.3
2024-11-01T10:47:53.328905,movie,Deerskin,2019,,,tt8193790,582883,,https://www.themoviedb.org/movie/582883,2019-06-19,,,,,,,,,,,6.5
2024-11-01T10:47:53.538788,movie,The Death & Life of John F. Donovan,2019,,,tt4042818,291984,,https://www.themoviedb.org/movie/291984,2019-03-13,,,,,,,,,,,6.9
2024-11-01T10:47:53.744653,movie,The Way of the Gun,2000,,,tt0202677,1619,,https://www.themoviedb.org/movie/1619,2000-09-08,,,,,,,,,,,6.309
2024-11-01T10:47:53.956540,movie,Catherine Called Birdy,2022,,,tt11727866,795109,,https://www.themoviedb.org/movie/795109,2022-09-23,,,,,,,,,,,6.1
2024-11-01T10:47:54.162411,movie,Fantomas vs. Scotland Yard,1967,,,tt0060400,1875,,https://www.themoviedb.org/movie/1875,1967-03-16,,,,,,,,,,,6.7
2024-11-01T10:47:54.391290,movie,Magadheera,2009,,,tt1447500,23790,,https://www.themoviedb.org/movie/23790,2009-07-31,,,,,,,,,,,7.2
2024-11-01T10:47:54.596178,movie,Warriors of Heaven and Earth,2003,,,tt0374330,14797,,https://www.themoviedb.org/movie/14797,2003-09-23,,,,,,,,,,,6.3
2024-11-01T10:47:54.805043,movie,A Fortunate Man,2018,,,tt8436026,523561,,https://www.themoviedb.org/movie/523561,2018-08-30,,,,,,,,,,,6.8
2024-11-01T10:47:55.042527,movie,The Burning,1981,,,tt0082118,24124,,https://www.themoviedb.org/movie/24124,1981-05-08,,,,,,,,,,,6.2
2024-11-01T10:47:55.251425,movie,The Corruptor,1999,,,tt0142192,9455,,https://www.themoviedb.org/movie/9455,1999-03-12,,,,,,,,,,,6.1
2024-11-01T10:47:55.459305,movie,A Moment in the Reeds,2018,,,tt6256872,467467,,https://www.themoviedb.org/movie/467467,2018-06-29,,,,,,,,,,,6.2
2024-11-01T10:47:56.339397,movie,Albert Nobbs,2011,,,tt1602098,73873,,https://www.themoviedb.org/movie/73873,2011-12-21,,,,,,,,,,,6.3
2024-11-01T10:47:56.589237,movie,Mr. & Mrs. Smith,1941,,,tt0033922,24197,,https://www.themoviedb.org/movie/24197,1941-01-31,,,,,,,,,,,6.2
2024-11-01T10:47:56.798127,movie,Koyla,1997,,,tt0136352,160265,,https://www.themoviedb.org/movie/160265,1997-04-18,,,,,,,,,,,6.7
2024-11-01T10:47:57.015606,movie,Mudbound,2017,,,tt2396589,414425,,https://www.themoviedb.org/movie/414425,2017-11-16,,,,,,,,,,,7.389
2024-11-01T10:47:57.224486,movie,Emily,2022,,,tt12374656,707103,,https://www.themoviedb.org/movie/707103,2022-10-14,,,,,,,,,,,7.0
2024-11-01T10:47:57.453362,movie,"Fort Apache, the Bronx",1981,,,tt0082402,23668,,https://www.themoviedb.org/movie/23668,1981-02-06,,,,,,,,,,,6.5
2024-11-01T10:47:57.659226,movie,Scooby-Doo! Abracadabra-Doo,2010,,,tt1599351,32916,,https://www.themoviedb.org/movie/32916,2010-02-16,,,,,,,,,,,7.7
2024-11-01T10:47:57.869105,movie,Up Close & Personal,1996,,,tt0118055,9302,,https://www.themoviedb.org/movie/9302,1996-03-01,,,,,,,,,,,6.3
2024-11-01T10:47:58.079092,movie,The Nile Hilton Incident,2017,,,tt5540188,428495,,https://www.themoviedb.org/movie/428495,2017-06-19,,,,,,,,,,,6.6
2024-11-01T10:47:58.284623,movie,Passport to Paris,1999,,,tt0202521,54004,,https://www.themoviedb.org/movie/54004,1999-11-09,,,,,,,,,,,6.2
2024-11-01T10:47:58.498501,movie,Gang Related,1997,,,tt0118900,14398,,https://www.themoviedb.org/movie/14398,1997-10-08,,,,,,,,,,,6.3
2024-11-01T10:47:58.702383,movie,Tigerland,2000,,,tt0170691,10687,,https://www.themoviedb.org/movie/10687,2000-10-06,,,,,,,,,,,6.6
2024-11-01T10:47:58.914254,movie,Kitchen Brigade,2022,,,tt14280366,845140,,https://www.themoviedb.org/movie/845140,2022-01-20,,,,,,,,,,,6.518
2024-11-01T10:47:59.120135,movie,All That Heaven Allows,1955,,,tt0047811,43316,,https://www.themoviedb.org/movie/43316,1955-12-25,,,,,,,,,,,7.329
2024-11-01T10:47:59.349995,movie,K-9,1989,,,tt0097637,10345,,https://www.themoviedb.org/movie/10345,1989-04-28,,,,,,,,,,,6.143
2024-11-01T10:47:59.557519,movie,The Bad Nun 3,2024,,,tt27746162,1136347,,https://www.themoviedb.org/movie/1136347,2024-01-05,,,,,,,,,,,6.302
2024-11-01T10:47:59.765673,movie,"Next Stop, Christmas",2021,,,tt15412176,877004,,https://www.themoviedb.org/movie/877004,2021-11-06,,,,,,,,,,,6.6
2024-11-01T10:48:00.022525,movie,Nymphomaniac: Vol. I,2013,,,tt1937390,258216,,https://www.themoviedb.org/movie/258216,2013-12-25,,,,,,,,,,,6.856
2024-11-01T10:48:00.244947,movie,Something Wicked This Way Comes,1983,,,tt0086336,24808,,https://www.themoviedb.org/movie/24808,1983-04-29,,,,,,,,,,,6.428
2024-11-01T10:48:00.453810,movie,Alice Doesn't Live Here Anymore,1974,,,tt0071115,16153,,https://www.themoviedb.org/movie/16153,1974-12-09,,,,,,,,,,,7.0
2024-11-01T10:48:01.319680,movie,Fletch Lives,1989,,,tt0097366,14628,,https://www.themoviedb.org/movie/14628,1989-03-17,,,,,,,,,,,6.0
2024-11-01T10:48:01.529548,movie,Waiting to Exhale,1995,,,tt0114885,31357,,https://www.themoviedb.org/movie/31357,1995-12-22,,,,,,,,,,,6.3
2024-11-01T10:48:01.738438,movie,Endless,2020,,,tt5723282,470610,,https://www.themoviedb.org/movie/470610,2020-04-09,,,,,,,,,,,6.8
2024-11-01T10:48:01.948318,movie,That Darn Cat!,1965,,,tt0059793,20723,,https://www.themoviedb.org/movie/20723,1965-12-02,,,,,,,,,,,6.5
2024-11-01T10:48:02.153191,movie,True Story,2015,,,tt2273657,245706,,https://www.themoviedb.org/movie/245706,2015-04-17,,,,,,,,,,,6.264
2024-11-01T10:48:02.354084,movie,A Chinese Ghost Story II,1990,,,tt0100625,9050,,https://www.themoviedb.org/movie/9050,1990-07-13,,,,,,,,,,,6.7
2024-11-01T10:48:02.563644,movie,Checkmates,2024,,,tt28375638,1175075,,https://www.themoviedb.org/movie/1175075,2024-04-12,,,,,,,,,,,7.221
2024-11-01T10:48:02.772509,movie,Rock Dog 2: Rock Around the Park,2021,,,tt11207240,812204,,https://www.themoviedb.org/movie/812204,2021-08-05,,,,,,,,,,,6.6
2024-11-01T10:48:02.980308,movie,Theri,2016,,,tt5440700,370076,,https://www.themoviedb.org/movie/370076,2016-04-14,,,,,,,,,,,6.7
2024-11-01T10:48:03.188198,movie,Body Bags,1993,,,tt0106449,31578,,https://www.themoviedb.org/movie/31578,1993-08-08,,,,,,,,,,,6.1
2024-11-01T10:48:03.389073,movie,Les Misérables,1958,,,tt0050709,4412,,https://www.themoviedb.org/movie/4412,1958-03-11,,,,,,,,,,,7.1
2024-11-01T10:48:03.596012,movie,Hilda and the Mountain King,2021,,,tt15777864,789708,,https://www.themoviedb.org/movie/789708,2021-12-30,,,,,,,,,,,7.5
2024-11-01T10:48:03.844563,movie,Winx Club - Magic Adventure,2010,,,tt1618450,74658,,https://www.themoviedb.org/movie/74658,2010-10-29,,,,,,,,,,,7.2
2024-11-01T10:48:04.048446,movie,One Night in Miami...,2020,,,tt10612922,661914,,https://www.themoviedb.org/movie/661914,2020-12-25,,,,,,,,,,,7.024
2024-11-01T10:48:04.259341,movie,Intolerance: Love's Struggle Throughout the Ages,1916,,,tt0006864,3059,,https://www.themoviedb.org/movie/3059,1916-09-04,,,,,,,,,,,7.1
2024-11-01T10:48:04.462207,movie,An Impossible Love,2018,,,tt8260226,451713,,https://www.themoviedb.org/movie/451713,2018-11-07,,,,,,,,,,,6.6
2024-11-01T10:48:04.720058,movie,The Pit and the Pendulum,1961,,,tt0055304,28501,,https://www.themoviedb.org/movie/28501,1961-08-12,,,,,,,,,,,6.9
2024-11-01T10:48:04.972102,movie,Late Night,2019,,,tt6107548,523172,,https://www.themoviedb.org/movie/523172,2019-01-25,,,,,,,,,,,6.4
2024-11-01T10:48:05.186608,movie,Fanboys,2009,,,tt0489049,13532,,https://www.themoviedb.org/movie/13532,2009-02-06,,,,,,,,,,,6.1
2024-11-01T10:48:05.397471,movie,Patlabor 2: The Movie,1993,,,tt0124770,14572,,https://www.themoviedb.org/movie/14572,1993-08-07,,,,,,,,,,,7.298
2024-11-01T10:48:06.241002,movie,Jude,1996,,,tt0116722,25147,,https://www.themoviedb.org/movie/25147,1996-02-06,,,,,,,,,,,6.3
2024-11-01T10:48:06.447596,movie,L'Eclisse,1962,,,tt0056736,21135,,https://www.themoviedb.org/movie/21135,1962-04-13,,,,,,,,,,,7.74
2024-11-01T10:48:06.665342,movie,1987: When the Day Comes,2017,,,tt6493286,437103,,https://www.themoviedb.org/movie/437103,2017-12-27,,,,,,,,,,,8.1
2024-11-01T10:48:06.876438,movie,Help!,1965,,,tt0059260,14831,,https://www.themoviedb.org/movie/14831,1965-07-29,,,,,,,,,,,6.9
2024-11-01T10:48:07.085324,movie,Melinda and Melinda,2004,,,tt0378947,9688,,https://www.themoviedb.org/movie/9688,2004-12-22,,,,,,,,,,,6.2
2024-11-01T10:48:07.293187,movie,The Astronaut Farmer,2007,,,tt0469263,5172,,https://www.themoviedb.org/movie/5172,2007-02-23,,,,,,,,,,,6.2
2024-11-01T10:48:07.500079,movie,The Garden of Sinners: Overlooking View,2007,,,tt1155650,23150,,https://www.themoviedb.org/movie/23150,2007-12-01,,,,,,,,,,,6.73
2024-11-01T10:48:07.708118,movie,The Legend of Tomiris,2019,,,tt7985648,644613,,https://www.themoviedb.org/movie/644613,2019-10-01,,,,,,,,,,,6.9
2024-11-01T10:48:07.913006,movie,Claire's Knee,1970,,,tt0065772,2860,,https://www.themoviedb.org/movie/2860,1970-12-11,,,,,,,,,,,7.3
2024-11-01T10:48:08.118880,movie,Grand Hotel,1932,,,tt0022958,33680,,https://www.themoviedb.org/movie/33680,1932-05-25,,,,,,,,,,,6.934
2024-11-01T10:48:08.326760,movie,Elle,2016,,,tt3716530,337674,,https://www.themoviedb.org/movie/337674,2016-05-25,,,,,,,,,,,6.7
2024-11-01T10:48:08.528650,movie,A California Christmas,2020,,,tt13055780,768520,,https://www.themoviedb.org/movie/768520,2020-12-14,,,,,,,,,,,6.442
2024-11-01T10:48:08.733685,movie,Made in Abyss: Journey's Dawn,2019,,,tt10068158,526426,,https://www.themoviedb.org/movie/526426,2019-01-04,,,,,,,,,,,7.8
2024-11-01T10:48:08.936577,movie,The Seven-Ups,1973,,,tt0070672,32080,,https://www.themoviedb.org/movie/32080,1973-12-14,,,,,,,,,,,6.3
2024-11-01T10:48:09.150456,movie,End of Sentence,2019,,,tt6910006,472500,,https://www.themoviedb.org/movie/472500,2019-09-23,,,,,,,,,,,6.3
2024-11-01T10:48:09.369328,movie,Peyton Place,1957,,,tt0050839,43236,,https://www.themoviedb.org/movie/43236,1957-12-13,,,,,,,,,,,6.6
2024-11-01T10:48:09.580700,movie,The Coldest Game,2019,,,tt6445414,585759,,https://www.themoviedb.org/movie/585759,2019-11-08,,,,,,,,,,,6.2
2024-11-01T10:48:09.789566,movie,Christmas at the Palace,2018,,,tt9033632,550023,,https://www.themoviedb.org/movie/550023,2018-11-22,,,,,,,,,,,6.483
2024-11-01T10:48:09.994446,movie,I Am Bolt,2016,,,tt4647900,422469,,https://www.themoviedb.org/movie/422469,2016-11-28,,,,,,,,,,,7.1
2024-11-01T10:48:10.199327,movie,Sex and Zen II,1996,,,tt0117605,74887,,https://www.themoviedb.org/movie/74887,1996-05-09,,,,,,,,,,,6.1
2024-11-01T10:48:11.238427,movie,Lonely are the Brave,1962,,,tt0056195,43002,,https://www.themoviedb.org/movie/43002,1962-05-24,,,,,,,,,,,7.3
2024-11-01T10:48:11.448559,movie,The Spiral Staircase,1946,,,tt0038975,27452,,https://www.themoviedb.org/movie/27452,1946-02-06,,,,,,,,,,,7.0
2024-11-01T10:48:11.654440,movie,The Brother from Another Planet,1984,,,tt0087004,26889,,https://www.themoviedb.org/movie/26889,1984-09-07,,,,,,,,,,,6.6
2024-11-01T10:48:11.862459,movie,Lady Snowblood,1973,,,tt0158714,2487,,https://www.themoviedb.org/movie/2487,1973-12-01,,,,,,,,,,,7.5
2024-11-01T10:48:12.071888,movie,Miss Pettigrew Lives for a Day,2008,,,tt0970468,12178,,https://www.themoviedb.org/movie/12178,2008-03-07,,,,,,,,,,,6.774
2024-11-01T10:48:12.283053,movie,God of Gamblers II,1990,,,tt0101763,57663,,https://www.themoviedb.org/movie/57663,1990-12-13,,,,,,,,,,,6.8
2024-11-01T10:48:12.484936,movie,Gorky Park,1983,,,tt0085615,8289,,https://www.themoviedb.org/movie/8289,1983-12-15,,,,,,,,,,,6.3
2024-11-01T10:48:12.694811,movie,Auntie Mame,1958,,,tt0051383,16347,,https://www.themoviedb.org/movie/16347,1958-12-04,,,,,,,,,,,7.0
2024-11-01T10:48:12.907080,movie,Willard,1971,,,tt0067991,42532,,https://www.themoviedb.org/movie/42532,1971-07-30,,,,,,,,,,,6.1
2024-11-01T10:48:13.134968,movie,The Virgin Spring,1960,,,tt0053976,11656,,https://www.themoviedb.org/movie/11656,1960-02-08,,,,,,,,,,,7.8
2024-11-01T10:48:13.341833,movie,Le Chef,2012,,,tt1911553,85872,,https://www.themoviedb.org/movie/85872,2012-03-07,,,,,,,,,,,6.2
2024-11-01T10:48:13.550395,movie,April and the Extraordinary World,2015,,,tt3422078,340357,,https://www.themoviedb.org/movie/340357,2015-11-04,,,,,,,,,,,7.0
2024-11-01T10:48:13.755095,movie,Sunshine Cleaning,2008,,,tt0862846,13090,,https://www.themoviedb.org/movie/13090,2008-01-18,,,,,,,,,,,6.602
2024-11-01T10:48:14.057938,movie,Sheep & Wolves,2016,,,tt3746824,394759,,https://www.themoviedb.org/movie/394759,2016-04-28,,,,,,,,,,,6.1
2024-11-01T10:48:14.264801,movie,Waxwork,1988,,,tt0096426,29095,,https://www.themoviedb.org/movie/29095,1988-06-17,,,,,,,,,,,6.1
2024-11-01T10:48:14.470683,movie,There's Only One Jimmy Grimble,2000,,,tt0238660,1609,,https://www.themoviedb.org/movie/1609,2000-08-25,,,,,,,,,,,6.8
2024-11-01T10:48:14.684816,movie,Pee-wee's Big Holiday,2016,,,tt0837156,347689,,https://www.themoviedb.org/movie/347689,2016-03-15,,,,,,,,,,,6.1
2024-11-01T10:48:14.892681,movie,Dead Bang,1989,,,tt0097166,4925,,https://www.themoviedb.org/movie/4925,1989-03-24,,,,,,,,,,,6.3
2024-11-01T10:48:15.095588,movie,The Cement Garden,1993,,,tt0106535,14832,,https://www.themoviedb.org/movie/14832,1993-02-20,,,,,,,,,,,6.9
2024-11-01T10:48:15.312476,movie,Mifune,1999,,,tt0164756,139,,https://www.themoviedb.org/movie/139,1999-03-12,,,,,,,,,,,7.0
2024-11-01T10:48:16.144037,movie,The Official Story,1985,,,tt0089276,29263,,https://www.themoviedb.org/movie/29263,1985-04-03,,,,,,,,,,,7.489
2024-11-01T10:48:16.349989,movie,The Big Easy,1986,,,tt0092654,11028,,https://www.themoviedb.org/movie/11028,1986-11-27,,,,,,,,,,,6.2
2024-11-01T10:48:16.563862,movie,Interstellar: Nolan's Odyssey,2014,,,tt4172224,301959,,https://www.themoviedb.org/movie/301959,2014-11-05,,,,,,,,,,,7.714
2024-11-01T10:48:16.772728,movie,Polytechnique,2009,,,tt1194238,22302,,https://www.themoviedb.org/movie/22302,2009-02-06,,,,,,,,,,,7.2
2024-11-01T10:48:16.984615,movie,Marshland,2014,,,tt3253930,236735,,https://www.themoviedb.org/movie/236735,2014-09-25,,,,,,,,,,,7.0
2024-11-01T10:48:17.197147,movie,These Final Hours,2014,,,tt2268458,199575,,https://www.themoviedb.org/movie/199575,2014-07-31,,,,,,,,,,,6.477
2024-11-01T10:48:17.406638,movie,My First Client,2019,,,tt10308634,591322,,https://www.themoviedb.org/movie/591322,2019-05-22,,,,,,,,,,,8.7
2024-11-01T10:48:17.624527,movie,The River,1984,,,tt0088007,38557,,https://www.themoviedb.org/movie/38557,1984-12-01,,,,,,,,,,,6.2
2024-11-01T10:48:17.828394,movie,Trouble in Paradise,1932,,,tt0023622,195,,https://www.themoviedb.org/movie/195,1932-10-30,,,,,,,,,,,7.4
2024-11-01T10:48:18.084098,movie,A Christmas Prince,2017,,,tt7608418,483104,,https://www.themoviedb.org/movie/483104,2017-11-17,,,,,,,,,,,6.612
2024-11-01T10:48:18.292977,movie,Shining Through,1992,,,tt0105391,31962,,https://www.themoviedb.org/movie/31962,1992-01-31,,,,,,,,,,,6.523
2024-11-01T10:48:18.502562,movie,True Mothers,2020,,,tt10418630,660713,,https://www.themoviedb.org/movie/660713,2020-10-23,,,,,,,,,,,7.3
2024-11-01T10:48:18.710436,movie,American Animals,2018,,,tt6212478,489931,,https://www.themoviedb.org/movie/489931,2018-06-01,,,,,,,,,,,6.753
2024-11-01T10:48:18.918303,movie,Everybody Wants Some!!,2016,,,tt2937696,295699,,https://www.themoviedb.org/movie/295699,2016-03-30,,,,,,,,,,,6.4
2024-11-01T10:48:19.130200,movie,The Mark of Zorro,1940,,,tt0032762,32093,,https://www.themoviedb.org/movie/32093,1940-11-08,,,,,,,,,,,7.0
2024-11-01T10:48:19.346057,movie,Car Wash,1976,,,tt0074281,15462,,https://www.themoviedb.org/movie/15462,1976-10-22,,,,,,,,,,,6.0
